thm	Pphi2.TransferGroundExcitedData.hlt	Pphi2.TransferMatrix.Positivity	Pphi2.TransferGroundExcitedData.i₀ Pphi2.TransferGroundExcitedData Pphi2.TransferGroundExcitedData.eigenval Pphi2.TransferGroundExcitedData.i₁
thm	Pphi2.spectralVarianceAsym_inner_eq_massEigenvalue_average	Pphi2.AsymTorus.AsymWickVariance	GaussianField.spectralLatticeCovarianceAsym Pphi2.spectralVarianceAsym_eq_massEigenvalue_average GaussianField.AsymLatticeSites GaussianField.covariance GaussianField.massEigenvaluesAsym GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.asymLatticeDelta GaussianField.ell2'
def	Pphi2.asymMassGap	Pphi2.AsymTorus.AsymPositivity	Pphi2.asymFirstExcitedEnergyLevel Pphi2.asymGroundEnergyLevel
thm	Pphi2.canonicalRoughCovariance_pow_two_sum_le_uniform_in_aN_proved	Pphi2.NelsonEstimate.CovarianceBoundsGJ	Pphi2.canonicalRoughCovariance GaussianField.FinLatticeSites
def	GaussianField.SmoothMap_Circle.instZero	SmoothCircle.Basic	GaussianField.SmoothMap_Circle
thm	Pphi2.asymCanonicalRoughCovariance_pow_two_sum_le_uniform	Pphi2.NelsonEstimate.AsymCovarianceBoundsGJ	GaussianField.AsymLatticeSites Pphi2.asymCanonicalEigenvalue GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Lattice.toSemilatticeInf Pphi2.asymCanonicalRoughCovariance
thm	Pphi2.covariance_spectralLatticeCovarianceAsym_translation_invariant	Pphi2.AsymTorus.AsymWickVariance	GaussianField.spectralLatticeCovarianceAsym Pphi2.asymShift_sum_mul_eq Pphi2.spectralCovAsym_massOperator_eq GaussianField.AsymLatticeSites GaussianField.covariance Pphi2.asymShift GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.massOperatorAsym_surjective GaussianField.massOperatorAsym GaussianField.ell2' Pphi2.massOperatorAsym_translation_commute
thm	Pphi2.asymTransferKernel.congr_simp	Pphi2.AsymTorus.AsymTransferInstantiation	Pphi2.SpatialField Pphi2.asymTransferKernel
thm	Pphi2.asymEnergyLevel_gap	Pphi2.AsymTorus.AsymPositivity	Pphi2.asymFirstExcitedEnergyLevel Pphi2.AsymTransferGroundExcitedData.eigenval Pphi2.asymTransferOperator_eigenvalues_pos Pphi2.AsymTransferGroundExcitedData.i₀ Pphi2.asymGroundEnergyLevel Pphi2.asymTransferGroundExcitedData Pphi2.AsymTransferGroundExcitedData.i₁ Pphi2.AsymTransferGroundExcitedData Pphi2.asymTransferGroundEigenvalue Pphi2.AsymTransferGroundExcitedData.b Pphi2.AsymTransferGroundExcitedData.ι Pphi2.AsymTransferGroundExcitedData.hlt Pphi2.AsymTransferGroundExcitedData.h_eigen Pphi2.asymTransferFirstExcitedEigenvalue
def	Pphi2.asymTorusEmbedLiftIso	Pphi2.AsymTorus.AsymTorusEmbeddingIso	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.AsymLatticeSites Pphi2.evalAsymTorusAtSiteGJ GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.AsymLatticeField GaussianField.SmoothMap_Circle GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.asymLatticeDelta GaussianField.AsymTorusTestFunction
thm	Pphi2.asymSliceObsTrunc_tendsto_linear	Pphi2.AsymTorus.AsymBridgeKLimit	Pphi2.asymSliceObsLinear Pphi2.SpatialField Pphi2.asymSliceObsTrunc
thm	GaussianHilbert.bonami_nelson_chaos	GaussianHilbert.PolynomialChaosConcentration	GaussianHilbert.ouSemigroupAct_eq_smul_of_mem_wienerChaos GaussianHilbert.stdGaussianFin GaussianHilbert.wienerChaos GaussianHilbert.ouSemigroupAct_eLpNorm_hypercontractive GaussianHilbert.ouSemigroupAct
def	Pphi2.fieldFromSites	Pphi2.OSProofs.OS3_RP_Lattice	Pphi2.siteEquiv GaussianField.FinLatticeSites GaussianField.FinLatticeField
thm	Pphi2.canonicalRoughError_l2_sq_eq	Pphi2.NelsonEstimate.RoughErrorBound	Pphi2.canonicalRoughError_l2_sq_eq_lead_plus_perCoef_sq Pphi2.canonicalJointMeasure Pphi2.canonicalRoughError_perCoef_outer_l2_sq Pphi2.canonicalRoughError_perCoeff_l2_sq Pphi2.canonicalRoughError_leading_l2_sq Pphi2.canonicalRoughError Pphi2.canonicalCrossTerm Pphi2.CanonicalJoint
thm	Pphi2.LatticeSetup.latticeSmoothInteraction_lower_bound_at_cutoff_quartic	Pphi2.NelsonEstimate.LatticeSetup	Pphi2.LatticeSetup.latticeSmoothInteraction Pphi2.smoothWickConstant Pphi2.DynamicalCutoff.dynamicalCutoffScale_log_sq_le GaussianField.finLatticeDelta GaussianField.FinLatticeSites Pphi2.smooth_interaction_lower_bound_log_uniform Pphi2.DynamicalCutoff.dynamicalCutoffScale_pos Pphi2.wickMonomial Pphi2.smoothBoundConstant GaussianField.Configuration Pphi2.DynamicalCutoff.dynamicalCutoffScale Pphi2.LatticeSetup.latticeSmoothInteraction_of_pure Pphi2.smoothBoundConstant_pos GaussianField.FinLatticeField
def	GaussianField.schwartzToReal	Cylinder.FourierMultiplier
def	GaussianField.CylinderTestFunction	Cylinder.Basic	GaussianField.NuclearTensorProduct GaussianField.SmoothMap_Circle
def	GaussianField.schwartzDomCongr	SchwartzNuclear.HermiteTensorProduct
thm	GaussianField.cylinderMassOperator_spatialTranslation_norm_eq	Cylinder.GreenFunction	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.cylinderSpatialTranslation GaussianField.CylinderTestFunction GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.cylinderMassOperator_spatialTranslation_norm_eq_proved GaussianField.cylinderMassOperator GaussianField.SmoothMap_Circle GaussianField.ell2'
thm	Pphi2.asymCanonicalSumConfig_apply_delta	Pphi2.NelsonEstimate.AsymFieldDecomposition	Pphi2.asymLatticeFieldToConfig_apply GaussianField.AsymLatticeSites Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalSumFieldFunction Pphi2.asymCanonicalSumConfig GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Pphi2.asymLatticeFieldToConfig GaussianField.asymLatticeDelta
def	Pphi2.asymLatticeGaussianFieldLaw	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField Pphi2.latticeGaussianMeasureAsym GaussianField.instMeasurableSpaceConfiguration Pphi2.asymEvalMap
thm	Pphi2.canonicalSmoothFieldFunction_pointwise_measurable	Pphi2.NelsonEstimate.FieldDecomposition	GaussianField.FinLatticeSites Pphi2.canonicalSmoothFieldFunction Pphi2.CanonicalJoint
thm	Pphi2.pairing_sum_complex_smul	Pphi2.EuclideanComplex	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.schwartzIm_sum_complex_smul Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanOS.schwartzIm Pphi2.EuclideanOS.schwartzRe Pphi2.EuclideanPlaneBackground Pphi2.schwartzRe_sum_complex_smul Pphi2.EuclideanPlaneBackground.ComplexTestFunction Pphi2.EuclideanPlaneBackground.Distribution
thm	Pphi2.pphi2_mass_gap	Pphi2.Main	Pphi2.bareMassParameter_positive
thm	Pphi2.asymSliceFamilyLinear_pathMeasure_second_moment_le_B1	Pphi2.AsymTorus.AsymBridgeKLimit	Pphi2.asym_interacting_second_moment_eq_pathMeasure_slicePairing GaussianField.AsymLatticeSites Pphi2.SpatialField Pphi2.asymSliceEquiv Pphi2.asymTransferSystem Pphi2.asymSliceFamilyLinear GaussianField.Configuration GaussianField.AsymLatticeField Pphi2.latticeGaussianMeasureAsym Pphi2.slicePairing Pphi2.interactingLatticeMeasureAsym GaussianField.instMeasurableSpaceConfiguration Pphi2.asymSliceFamilyLinear_eq_slicePairing Pphi2.asymInteractingVariance_le_freeVariance_lattice
def	Pphi2.asymCanonicalRoughWickConstant	Pphi2.NelsonEstimate.AsymCrossTermL2Identity	Pphi2.wickConstantAsym Pphi2.asymSmoothWickConstant
def	Pphi2.transferGroundEigenvalue	Pphi2.TransferMatrix.Positivity	Pphi2.TransferGroundExcitedData.i₀ Pphi2.TransferGroundExcitedData Pphi2.TransferGroundExcitedData.eigenval Pphi2.transferGroundExcitedData
thm	GaussianField.chebyshev_integral_inequality	Lattice.FKG
thm	GaussianField.evalMapAsymInv.congr_simp	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.evalMapAsymInv
thm	Pphi2.interactingMeasure_absolutelyContinuous	Pphi2.InteractingMeasure.General	Pphi2.interactingPartitionFunction Pphi2.interactingMeasure Pphi2.interactingBoltzmannWeight GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration
def	GaussianHilbert.linearFunctionalPolynomial	GaussianHilbert.PolynomialDensity
def	Pphi2.asymTransferWeight	Pphi2.AsymTorus.AsymL2Operator	Pphi2.spatialAction Pphi2.wickConstantAsym Pphi2.SpatialField
thm	GaussianField.heatKernelBilinear_summable	HeatKernel.Bilinear	GaussianField.DyninMityaginSpace GaussianField.HasLaplacianEigenvalues GaussianField.DyninMityaginSpace.coeff GaussianField.HasLaplacianEigenvalues.eigenvalue GaussianField.HasLaplacianEigenvalues.eigenvalue_nonneg GaussianField.l2InnerProduct_summable Lattice.toSemilatticeInf
thm	GaussianField.charFunDual_eq_site_integral	GaussianField.Density	GaussianField.FinLatticeSites GaussianField.strongDual_apply_eq_site_sum GaussianField.strongDualToField GaussianField.FinLatticeField
thm	GaussianHilbert.mehlerFun_integral_sq_le	GaussianHilbert.OUEigenfunctions	GaussianHilbert.ouAffine GaussianHilbert.stdGaussianFin GaussianHilbert.mehlerFun
thm	GaussianField.resolventMultiplierCLM.congr_simp	Cylinder.MassOperatorConstruction	GaussianField.resolventMultiplierCLM
def	Pphi2.schwartzRe	Pphi2.OSAxioms	Pphi2.EuclideanOS.schwartzRe Pphi2.TestFunction2ℂ Pphi2.plane2Background Pphi2.TestFunction2
thm	Pphi2.torusGaussianLimit_os0	Pphi2.TorusContinuumLimit.TorusOSAxioms	Pphi2.torusContinuumGreen Pphi2.IsTorusGaussianContinuumLimit GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.TorusOS0_Analyticity GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration Pphi2.torusGeneratingFunctionalℂ Pphi2.torusGaussianLimit_complex_cf_quadratic GaussianField.TorusTestFunction
thm	Pphi2.asymCanonicalSmoothFieldFunction_pointwise_measurable	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalSmoothModeCoeff Pphi2.asymCanonicalSmoothFieldFunction Pphi2.AsymCanonicalMode
thm	Pphi2.torusInteractingLimit_translation_invariant	Pphi2.TorusContinuumLimit.TorusInteractingOS	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace Pphi2.torusGF_latticeApproximation_error_vanishes GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.torusGeneratingFunctional GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.torusTranslation GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration Pphi2.torusInteractingMeasure_isProbability Pphi2.torusInteractingMeasure GaussianField.TorusTestFunction
def	GaussianField.SmoothMap_Circle.toFun	SmoothCircle.Basic	GaussianField.SmoothMap_Circle
thm	GaussianField.wickMonomial_inner_gaussianReal_one	GaussianField.WickMultivariate
thm	GaussianField.periodize_smooth	SchwartzNuclear.Periodization	GaussianField.periodizeFun
thm	GaussianField.schwartz_separableSpace	SchwartzNuclear.HermiteNuclear	GaussianField.RapidDecaySeq GaussianField.RapidDecaySeq.instModule GaussianField.rapidDecaySeq_separableSpace GaussianField.schwartzRapidDecayEquiv GaussianField.RapidDecaySeq.instAddCommGroup GaussianField.RapidDecaySeq.instTopologicalSpace
thm	GaussianField.realFourierMultiplierCLM.congr_simp	Cylinder.FourierMultiplier	GaussianField.realFourierMultiplierCLM
thm	Pphi2.interactionFunctional_measurable	Pphi2.InteractingMeasure.LatticeMeasure	GaussianField.finLatticeDelta GaussianField.FinLatticeSites Pphi2.wickMonomial GaussianField.configuration_eval_measurable GaussianField.Configuration Pphi2.wickConstant GaussianField.instMeasurableSpaceConfiguration GaussianField.FinLatticeField Pphi2.interactionFunctional Pphi2.wickPolynomial
thm	GaussianHilbert.wienerChaos_isHilbertSum	GaussianHilbert.WienerChaos	GaussianHilbert.wienerChaos_iSup_topologicalClosure_eq_top GaussianHilbert.wienerChaos_completeSpace GaussianHilbert.stdGaussianFin GaussianHilbert.wienerChaos GaussianHilbert.wienerChaos_orthogonal
thm	Pphi2.asymTorusContinuumGreen.congr_simp	Pphi2.AsymTorus.AsymTorusEmbeddingIso	Pphi2.asymTorusContinuumGreen GaussianField.AsymTorusTestFunction
thm	Pphi2.canonicalRoughWeight.congr_simp	Pphi2.NelsonEstimate.FieldDecomposition	Pphi2.canonicalRoughWeight
def	GaussianHilbert.hermiteMultiEval	GaussianHilbert.HermitePolynomials	GaussianHilbert.hermiteEval
thm	GaussianField.heatWeight_paired	SmoothCircle.HeatEquivariance	GaussianField.eigenvalue_paired GaussianField.circleHasLaplacianEigenvalues GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.heatWeight GaussianField.HasLaplacianEigenvalues.eigenvalue GaussianField.SmoothMap_Circle.instModule GaussianField.SmoothMap_Circle.instContinuousSMul GaussianField.smoothCircle_dyninMityaginSpace GaussianField.SmoothMap_Circle.instIsTopologicalAddGroup GaussianField.SmoothMap_Circle GaussianField.SmoothMap_Circle.instTopologicalSpace
thm	Pphi2.asymCanonicalStdToFieldCLM.congr_simp	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites Pphi2.AsymCanonicalJointSumIndex GaussianField.AsymLatticeField Pphi2.asymCanonicalStdToFieldCLM
thm	Pphi2.asymCanonicalSmoothInteraction.congr_simp	Pphi2.NelsonEstimate.AsymSmoothLowerBound	Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalSmoothInteraction
thm	Pphi2.embeddedTwoPoint_eq_lattice_cross_moment	Pphi2.GaussianContinuumLimit.EmbeddedCovariance	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.gaussianContinuumMeasure Pphi2.latticeTestField Pphi2.planeBackground GaussianField.FinLatticeSites Pphi2.latticeEmbedLift_measurable Pphi2.EuclideanPlaneBackground.dim Pphi2.latticeEmbedLift_eval_eq Pphi2.embeddedTwoPoint GaussianField.latticeGaussianMeasure GaussianField.configuration_eval_measurable GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration Pphi2.latticeEmbedLift Pphi2.ContinuumTestFunction GaussianField.FinLatticeField
thm	Pphi2.torusInteractingMeasure_gf_swap_invariant	Pphi2.TorusContinuumLimit.TorusInteractingOS	GaussianField.evalTorusAtSite_swap GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.FinLatticeSites GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.torusEmbedLift Pphi2.torusGeneratingFunctional GaussianField.nuclearTensorProduct_swapCLM GaussianField.torusSwap Pphi2.torusEmbedLift_measurable Pphi2.interactingLatticeMeasure GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.evalTorusAtSiteGJ_apply' GaussianField.evalTorusAtSite GaussianField.SmoothMap_Circle.instModule GaussianField.configuration_eval_measurable GaussianField.SmoothMap_Circle.instContinuousSMul GaussianField.Configuration GaussianField.smoothCircle_dyninMityaginSpace GaussianField.SmoothMap_Circle.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.circleSpacing GaussianField.instMeasurableSpaceConfiguration Pphi2.latticeTestFn Pphi2.torusEmbedLift_eval_eq GaussianField.swapSites Pphi2.torusInteractingMeasure_isProbability Pphi2.torusInteractingMeasure GaussianField.FinLatticeField GaussianField.TorusTestFunction GaussianField.SmoothMap_Circle.instTopologicalSpace GaussianField.circleSpacing_pos
def	Pphi2.EuclideanOS.schwartzRe	Pphi2.EuclideanOS	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground Pphi2.EuclideanPlaneBackground.ComplexTestFunction
def	Pphi2.torusInteractingMeasure	Pphi2.TorusContinuumLimit.TorusInteractingLimit	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.FinLatticeSites GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.torusEmbedLift Pphi2.interactingLatticeMeasure GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.circleSpacing GaussianField.instMeasurableSpaceConfiguration GaussianField.FinLatticeField GaussianField.TorusTestFunction GaussianField.circleSpacing_pos
thm	Pphi2.DynamicalCutoff.degreeDynamicalCutoffScale_log_pow_le	Pphi2.NelsonEstimate.DynamicalCutoff	Pphi2.DynamicalCutoff.degreeDynamicalCutoffScale_eq_one Pphi2.DynamicalCutoff.one_add_abs_log_degreeDynamicalCutoff_eq_rpow Pphi2.DynamicalCutoff.degreeDynamicalCutoffScale Pphi2.DynamicalCutoff.degreeCutoffPower
thm	GaussianHilbert.linearFunctional_mul_le_subGaussian_weight	GaussianHilbert.PolynomialDensity	Lattice.toSemilatticeInf
thm	Pphi2.normalizedMomentDeriv.congr_simp	Pphi2.InteractingMeasure.U4DerivativeClosedForm	Pphi2.normalizedMomentDeriv GaussianField.FinLatticeField
thm	Pphi2.LatticeSetup.latticeSmoothInteraction.congr_simp	Pphi2.NelsonEstimate.RoughErrorBound	Pphi2.LatticeSetup.latticeSmoothInteraction GaussianField.FinLatticeSites GaussianField.Configuration GaussianField.FinLatticeField
def	GaussianField.SmoothMap_Circle.instFunLike	SmoothCircle.Basic	GaussianField.SmoothMap_Circle.toFun GaussianField.SmoothMap_Circle
def	Pphi2.asymCanonicalRoughFieldFunctionOfSnd	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites Pphi2.asymCanonicalRoughModeCoeff GaussianField.AsymLatticeField Pphi2.AsymCanonicalMode
thm	Pphi2.os4_for_continuum_limit	Pphi2.ContinuumLimit.AxiomInheritance	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.planeBackground Pphi2.EuclideanPlaneBackground.translate Pphi2.SchwartzMap.translate Pphi2.EuclideanOS.OS4_Clustering Pphi2.EuclideanPlaneBackground.dim Pphi2.IsPphi2Limit Pphi2.SpaceTime2 Pphi2.plane2Background GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration Pphi2.continuum_exponential_clustering Pphi2.TestFunction2 Pphi2.ContinuumTestFunction Pphi2.EuclideanOS.generatingFunctional
thm	GaussianHilbert.chaosProjection_sum_eq_of_mem_wienerChaosLE	GaussianHilbert.WienerChaos	GaussianHilbert.chaosProjection GaussianHilbert.wienerChaos_completeSpace GaussianHilbert.stdGaussianFin GaussianHilbert.wienerChaos GaussianHilbert.wienerChaos_orthogonal GaussianHilbert.wienerChaosLE GaussianHilbert.wienerChaos_hasOrthogonalProjection
thm	GaussianField.latticeFourierBasisFun_linearIndependent	Lattice.CirculantDFT	GaussianField.latticeFourierBasisFun GaussianField.latticeFourierBasisFun_orthogonal GaussianField.latticeFourierNormSq GaussianField.latticeFourierNormSq_pos
thm	Pphi2.canonicalRoughError_eq_sum_diff	Pphi2.NelsonEstimate.RoughErrorBound	Pphi2.smoothWickConstant GaussianField.FinLatticeSites Pphi2.canonicalFullInteractionJoint Pphi2.canonicalSmoothInteraction Pphi2.canonicalSumFieldFunction Pphi2.wickConstant Pphi2.canonicalSmoothFieldFunction Pphi2.canonicalRoughError Pphi2.wickPolynomial Pphi2.CanonicalJoint
thm	GaussianField.massOperator_pos_def	Lattice.Laplacian	GaussianField.FinLatticeSites GaussianField.massOperator GaussianField.finiteLaplacian_neg_semidefinite GaussianField.finiteLaplacian GaussianField.FinLatticeField Lattice.toSemilatticeInf
thm	Pphi2.IsTorusGaussianContinuumLimit.isProbability	Pphi2.TorusContinuumLimit.TorusGaussianLimit	Pphi2.IsTorusGaussianContinuumLimit GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration GaussianField.TorusTestFunction
thm	GaussianHilbert.wienerChaos_iSup_topologicalClosure_eq_top	GaussianHilbert.WienerChaos	GaussianHilbert.MultiIndex.totalDegree GaussianHilbert.hermiteMultiEval_memLp GaussianHilbert.hermiteMultiLp_coeFn GaussianHilbert.stdGaussianFin GaussianHilbert.wienerChaos GaussianHilbert.hermiteMultiLp GaussianHilbert.hermiteMultiEval GaussianHilbert.hermiteMulti_dense GaussianHilbert.hermiteMultiLp_mem_wienerChaos
thm	Pphi2.roughWickConstant.congr_simp	Pphi2.NelsonEstimate.FieldDecomposition	Pphi2.roughWickConstant
thm	GaussianField.cos_ne_one_of_pos_lt	Lattice.CirculantDFT
thm	Pphi2.asymEvalMapInv_apply	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Pphi2.asymEvalMapInv
thm	GaussianField.latticeGaussianFieldLawAsym_fourier	GaussianField.DensityAsym	GaussianField.charFun GaussianField.AsymLatticeSites GaussianField.measure GaussianField.ell2_separableSpace GaussianField.asymLatticeField_dyninMityaginSpace GaussianField.measurable_evalMapAsym GaussianField.latticeGaussianFieldLawAsym GaussianField.config_apply_eq_sum_evalMapAsym GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.evalMapAsym GaussianField.instMeasurableSpaceConfiguration GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.latticeCovarianceAsymGJ GaussianField.ell2'
def	Pphi2.transferGaussian	Pphi2.TransferMatrix.L2Operator	Pphi2.SpatialField Pphi2.timeCoupling
thm	GaussianField.compact_selfAdjoint_spectral_nat	GaussianField.NuclearSVD	GaussianField.hilbertBasis_fintype_finiteDimensional GaussianField.compact_selfAdjoint_spectral GaussianField.orthonormal_countable'
def	Pphi2.asymCanonicalSmoothInteraction	Pphi2.NelsonEstimate.AsymCovarianceBoundsGJ	GaussianField.AsymLatticeSites Pphi2.AsymCanonicalJoint Pphi2.asymSmoothWickConstant GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Pphi2.asymCanonicalSmoothFieldFunction Pphi2.wickPolynomial
def	Pphi2.asymCanonicalRoughCovariance	Pphi2.NelsonEstimate.AsymCovarianceBoundsGJ	GaussianField.AsymLatticeSites Pphi2.asymCanonicalBasis Pphi2.asymCanonicalRoughWeight Pphi2.asymCanonicalNormSq
thm	GaussianField.massOperator_offDiag_nonpos	Lattice.FKG	GaussianField.finLatticeDelta GaussianField.FinLatticeSites GaussianField.finiteLaplacianFun GaussianField.finiteLaplacian GaussianField.FinLatticeField GaussianField.massOperatorEntry Lattice.toSemilatticeInf
thm	Pphi2.asym_heat_kernel_trace_factorization	Pphi2.NelsonEstimate.AsymCovarianceBoundsGJ	GaussianField.latticeEigenvalue1d Pphi2.asymCanonicalEigenvalue
def	Pphi2.interactingPartitionFunction	Pphi2.InteractingMeasure.General	Pphi2.interactingBoltzmannWeight GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration
thm	GaussianField.pair_right_injective	Cylinder.PositiveTime
thm	GaussianField.spectralCLM_smul	HeatKernel.Axioms	GaussianField.DyninMityaginSpace GaussianField.DyninMityaginSpace.coeff GaussianField.spectralCLM_coord GaussianField.spectralCLM GaussianField.ell2' GaussianField.IsBoundedSeq
thm	GaussianField.periodizeSmoothCircle_smul	SchwartzNuclear.Periodization	GaussianField.periodizeFun GaussianField.SmoothMap_Circle.instFunLike GaussianField.SmoothMap_Circle.ext GaussianField.periodize_smooth GaussianField.SmoothMap_Circle.instSMul GaussianField.periodizeFun_periodic GaussianField.SmoothMap_Circle GaussianField.periodizeSmoothCircle
def	GaussianField.massEigenvectorBasisAsym	Lattice.AsymCovariance	GaussianField.AsymLatticeSites GaussianField.massOperatorMatrixAsym GaussianField.massMatrixAsymHerm GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat
def	GaussianField.torusTranslation	Torus.Symmetry	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.circleTranslation GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.nuclearTensorProduct_mapCLM GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.SmoothMap_Circle.instModule GaussianField.SmoothMap_Circle.instContinuousSMul GaussianField.smoothCircle_dyninMityaginSpace GaussianField.SmoothMap_Circle.instIsTopologicalAddGroup GaussianField.SmoothMap_Circle GaussianField.TorusTestFunction GaussianField.SmoothMap_Circle.instTopologicalSpace
def	GaussianField.evalMapAsymInv	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat
thm	Pphi2.canonicalSmoothGamma.congr_simp	Pphi2.NelsonEstimate.FieldDecomposition	GaussianField.FinLatticeSites Pphi2.canonicalSmoothGamma
thm	Pphi2.poly_even_degree_bounded_below	Pphi2.WickOrdering.WickPolynomial	Lattice.toSemilatticeInf
thm	Pphi2.schwinger_rough_interval	Pphi2.NelsonEstimate.HeatKernelBound
def	GaussianHilbert.ouSemigroupAct	GaussianHilbert.OUEigenfunctions	GaussianHilbert.stdGaussianFin GaussianHilbert.wienerChaos GaussianHilbert.chaosCoordEquiv GaussianHilbert.chaosDiagCLM
thm	Pphi2.asymCanonicalJointMeasure_map_stdGaussianEuclidean	Pphi2.NelsonEstimate.AsymFieldDecomposition	Pphi2.AsymCanonicalJointSumIndex Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalJointMeasure Pphi2.AsymCanonicalMode
thm	Pphi2.latticeEuclideanTimeSeparation_val	Pphi2.InteractingMeasure.LatticeEuclideanTime	Pphi2.latticeEuclideanTimeSeparation
thm	GaussianField.sum_cos_zmod_eq_zero	Lattice.CirculantDFT	GaussianField.sin_zmod_succ GaussianField.cos_zmod_succ Lattice.toSemilatticeInf
